star_01,star_02,star_03,area,moment
24305,27654,27989,0.03977461276735878,0.0005198492375061264
72220,76267,78072,0.039775495864587285,0.00046007889561908616
10064,17702,18614,0.03977676301139924,0.0004006629671810448
43783,51986,44816,0.03977743006355697,0.0003104607863231676
88192,93683,90496,0.039778023958541416,0.0005887966944410238
50335,54879,50801,0.0397806270886655,0.00045796388363077606
17529,17573,23453,0.03978228109501146,0.00035795849292146554
80112,85696,81377,0.039783866851534226,0.00048201305492763475
80112,82729,84012,0.039784849448206906,0.00042460734655914886
102422,111169,104060,0.03978532533945791,0.000309633238522189
17378,25281,22549,0.039785367918459734,0.00044541742961877885
60965,68895,65474,0.039785866459415516,0.0003818322295119579
85696,95347,85792,0.03978746598290622,0.00037159011232927125
84012,89962,88771,0.03978904960068175,0.0004886074748138204
18543,22449,20205,0.03978990420687073,0.0005262598500071728
88192,97278,97804,0.03979380885473086,0.0005368887298889784
82545,87073,86263,0.03979411379195992,0.00044696116209015185
77952,86670,82545,0.03979435963569698,0.0005508342622536261
88048,88635,93085,0.03979501429473185,0.0003269019864089966
81833,84379,87833,0.0397974699954256,0.00044503322084971
79664,88714,85927,0.03979824411326015,0.00048154209368371167
84143,93506,88714,0.03980034497445113,0.00043645058476145883
25859,30324,33856,0.039802243974268695,0.00034744135891349423
28328,33152,37677,0.03980334855256516,0.0004170581779742788
99848,109492,106032,0.03980412233024399,0.00039053672462806906
43783,51986,46651,0.03980735844991682,0.00033538783689329157
104987,112440,113963,0.039807959968553984,0.0005667041089374243
84970,86228,90496,0.039808465595383785,0.00032479868004585703
17847,18724,25428,0.03980988256086054,0.0004288842347800177
78072,79593,83000,0.03981117119478168,0.0003154403725301169
677,1067,7097,0.039811299338473057,0.00036858603550920794
18907,20889,25336,0.039815403837286725,0.00032763601023024885
38170,42570,46651,0.039815636576614494,0.0004613773874722592
89642,95241,93683,0.03981766651609111,0.0003567409529493615
62322,71681,68245,0.03981827863603306,0.00045016958275356675
20535,24305,25859,0.03982190682929696,0.0003397571485692538
22797,26727,26451,0.03982197553256677,0.00038279928747021546
90139,92420,98337,0.039823424611153034,0.00036461028010045175
35264,43023,38170,0.03982642600327208,0.0003758548448273568
81833,86974,91262,0.03982862674690286,0.00034110032517451665
26727,27654,33152,0.03982884657197477,0.0004631477364577142
62322,71683,68245,0.03982931804391365,0.0004503068494531171
32349,37677,37447,0.03983211988055004,0.000316084594434378
18543,25281,22549,0.03983247681989151,0.0004166862587221364
75141,84143,78104,0.039834438105363294,0.00034505147835358973
69673,75695,71075,0.03983591813188991,0.00032230132102548857
76297,85927,76600,0.03983710938590052,0.0004296896808269551
83000,86742,86974,0.03983729277078312,0.000385715219347033
30867,37279,35350,0.03983907272636582,0.0004383758136936014
21421,25336,25428,0.03984160775720383,0.0003420777699783321
24305,32759,31592,0.039848084253563926,0.00044443077937970563
86032,93805,95501,0.03985213327618647,0.0005760481512577073
27288,32759,37229,0.03985373908279057,0.0004924483896621633
74785,77634,80763,0.03985715635689366,0.0004499468242409801
14354,16083,18246,0.03985815328784723,0.0005133109280495859
85792,93864,85927,0.03985897821549963,0.0004841830166082961
68895,77634,78401,0.03985992732250696,0.00045373908104329993
78384,87261,80763,0.039862289330663644,0.0003515842332428192
45860,55219,54539,0.03986435935201662,0.00041987506145908625
88192,93805,94141,0.03986484084623587,0.00048173438604313994
10064,17847,18614,0.03986637017514769,0.00040692105303205154
18907,24674,20894,0.03986688666165878,0.00043552745708057235
82514,85727,87261,0.03986944528599475,0.0004165491186343733
10064,17499,18614,0.03987049708870288,0.000394796952316262
22549,23685,25930,0.039871480993243974,0.0004854377217212634
35904,42536,44816,0.039872421965399085,0.0004954449935893326
88794,92420,97278,0.03987354905949178,0.0005462338727003095
61622,62322,67472,0.039874380198157804,0.0004346932025551426
17358,25428,24608,0.0398786099244374,0.00044253636230771876
32768,33152,37229,0.039879761900199026,0.00048532929113270497
74666,79992,75458,0.03988064598414525,0.00040209676697905325
107556,115438,112961,0.039882061455908155,0.0003590485085080463
60823,62322,68002,0.03988637659629959,0.00035090972823492
43783,53253,50191,0.03988843486820669,0.000343422968692945
51069,56343,59316,0.03988934382792047,0.00041300913991173084
78401,86670,84970,0.039889782396221735,0.00043625064107065886
17573,19343,23453,0.03989129866544001,0.000411746886110435
24674,25606,32349,0.039893508099726756,0.00036819933121126744
85792,95347,85927,0.039896242565991114,0.000367306191682861
37819,42515,46701,0.03989908189083582,0.000446310271434044
84970,89962,87108,0.0399018162818728,0.0005307457247903407
21444,30867,22549,0.039905911377550764,0.0005449630497126643
30867,37447,37279,0.039906424927139646,0.0003364193033570421
68895,71352,78384,0.03990699007181003,0.00041732093526356695
73807,74946,82363,0.0399083989611158,0.00034857252404065235
20889,23416,27673,0.03991135811999851,0.0004924641780540847
26207,35550,26451,0.03991205129846764,0.0004888431383458717
77634,87073,78401,0.03991644127766248,0.0005063319141775201
88635,95241,88714,0.039917299878613935,0.00033760829264315427
84970,87073,92041,0.03991873462687418,0.0003119947801424251
18907,26549,20205,0.03992150256606332,0.00048733372408739524
84379,86742,88794,0.039922350788489075,0.00040964260942222427
27673,32362,33018,0.039924496502000785,0.00048376800248727095
68895,74395,76297,0.039925171495532534,0.0004910748747874882
98110,104732,106481,0.039927771136871154,0.0003305807777526919
21393,30438,27628,0.03992879631609278,0.0004902285928331082
77622,78401,80883,0.03993147726826636,0.0005007819961738479
26311,27072,30867,0.0399320734420662,0.00033910097546795316
80763,89642,84143,0.03993290974479392,0.0003966194535854814
42911,43109,50583,0.03993434084095141,0.00044605484870756086
17702,20889,23416,0.039934551600145744,0.0004635249411946833
62322,71860,67472,0.039936273958145294,0.0004917327568597653
32246,37279,37740,0.03993902040188297,0.00037779006210895543
87933,88771,93194,0.039939082137484726,0.00041780433084570963
18532,20889,23453,0.03994092932856669,0.0003877206916785973
71053,77233,73555,0.03994349102388253,0.00045546774465861063
677,1067,112440,0.03994381003536723,0.00035046688868238117
55282,56343,61359,0.03994527225239849,0.00031661645147601785
76297,76600,84970,0.039946391435364735,0.00047552606342823504
78384,86670,80112,0.03994774563386226,0.000352055669007947
82363,90422,85696,0.03994781074270493,0.0003623153002163613
33152,38170,41307,0.03994795133770266,0.0005216028839654497
81266,90422,84970,0.03995029745273342,0.0005043296164570347
44248,50335,46853,0.039951726355690734,0.0005266293306979987
86228,90185,86263,0.03995291894111205,0.00046261563338836215
44127,50335,50801,0.03995370468662702,0.0004757783853436904
95853,100453,105199,0.03995503848777909,0.00037149163382728384
92420,93747,98337,0.039955636926717296,0.0003394342388355813
18724,21594,22797,0.03995989123218622,0.0004587683535021243
27628,37819,34444,0.039960331638993235,0.00036086056915494524
82729,85792,89341,0.03996149555678485,0.0005723471201586981
53253,61199,60823,0.03996226670236976,0.00033876187113214594
27366,35904,30867,0.03996249845953033,0.0005535723011595218
19747,27321,27628,0.039963981235507186,0.0003209591069611456
102098,111169,105199,0.039964023559508385,0.0003144812328969573
38414,45941,46651,0.0399649552006112,0.0003320097490526101
45688,54539,46853,0.03996951729041598,0.0003455822290817556
84012,87073,89931,0.03997166470144297,0.0004255234915798282
93506,95347,100345,0.039972663812646615,0.000502006449176317
765,110997,113368,0.03997282260002225,0.00033570933902365746
82545,88714,90185,0.03997732515211525,0.0003128309366715454
68002,74376,68895,0.03998248167415878,0.00041477419308703624
18724,23875,25336,0.03998952873193898,0.0004036609785193552
17702,19343,23453,0.039990553494826164,0.00041542798785516714
26241,29651,26451,0.03999063562656104,0.0005522744023595673
9884,17847,10064,0.03999252164781515,0.00042117750719799255
78104,82396,86263,0.03999332566765192,0.00045116947472852794
23875,30324,25336,0.040002838357854786,0.0004804367151114678
67464,75264,68895,0.040004621649861086,0.0003654343783335454
84012,93683,89931,0.04000657469387877,0.00046325899086189945
53253,62322,61932,0.04000812167447272,0.0003182587502685863
86670,95241,93506,0.040008785289844875,0.00032143823169099425
45860,47908,55219,0.040009164938026656,0.00041239294946792836
25859,32349,28103,0.04001341433810653,0.00041872045770153436
73714,82396,78820,0.04001407917910513,0.0003832687308040078
81266,87261,84012,0.040016012495860794,0.000358411549023944
16537,23685,21393,0.0400180802546324,0.00047611927837928555
106481,112158,109492,0.04001815440862591,0.0004740451149600879
17499,20455,23767,0.040018727606076276,0.0004516638084019592
72220,75695,77233,0.04001889821613303,0.0004815812721344239
71957,78401,73714,0.04002001025671991,0.00040731591249259006
27072,32349,37677,0.04002159702455381,0.000443618746828303
30277,30438,38827,0.04002323453844335,0.00041223574650635977
61932,67464,64962,0.040024762259149055,0.0004334760202476848
26549,29651,30343,0.04002516464442121,0.0005563073835335938
3092,113881,113963,0.040030019417960166,0.0004399634469048396
31685,32607,38414,0.04003094122492801,0.00036915870333838695
25930,25985,31592,0.04003148793252488,0.00038489385553579713
76297,85696,78104,0.040033226689658086,0.00037564410873315563
18907,24436,20894,0.04003366379020862,0.00045507438622798164
19747,24305,27072,0.04003421434721507,0.0005594092235280605
76297,82514,78401,0.040036472949089665,0.0003221672531367261
25428,36046,27673,0.040036922477471065,0.0004468942959135313
42911,51624,47908,0.04003816567311995,0.0004460579578233428
35264,38827,39757,0.04003829095451986,0.0004692415600758496
86670,95347,92041,0.04003834806085365,0.00031766496156250795
76333,84012,77516,0.04003882165030768,0.0004050493420943428
16083,22797,20455,0.04004418509825549,0.00035304917950448704
33579,39953,38170,0.04004509515603638,0.00039897296728586684
50191,51232,59449,0.04004587627552185,0.0003428632867973559
45080,54463,50191,0.04004687216565205,0.0003232663209550988
84012,89931,88048,0.04005024544121682,0.0003575758006193087
65477,71053,74666,0.04005093793511262,0.0005588219966629773
81266,89642,90496,0.040053182801716845,0.00043231468625312013
76600,85696,78933,0.04005480704950461,0.0004439315084744097
27321,27628,34444,0.040055721213688326,0.0004809527675911681
68245,74946,73807,0.04005792400100183,0.00048546584936558543
77952,86670,82514,0.04005933061800011,0.0005541726945226048
75264,82363,82729,0.0400600872068361,0.0003159576545251211
9884,18724,17573,0.04006042272129193,0.000501938278281482
101772,108085,105881,0.04006068200301162,0.0004246890045039699
78265,78384,87261,0.04006210899930909,0.00043200984189174075
80883,84345,88192,0.040062190919960834,0.00034706516247159355
17448,20205,23015,0.040064097783088046,0.0003209437941712837
87585,91262,97165,0.04006587095252366,0.0003402322524467501
45688,54539,53910,0.040067565005597515,0.00044071074193704183
21393,24305,30324,0.04006870524834868,0.00043782749358856684
17499,20889,19343,0.04007066837399575,0.0005123478262148198
18532,20205,23015,0.04007246009635454,0.0003962806349830095
68282,71683,75141,0.0400749296037876,0.0003322585758161695
69996,71908,75177,0.0400759992741938,0.00048684206842302156
25859,30277,27366,0.04007602475382023,0.00047453359051293723
24436,30867,25336,0.040078395090443454,0.0003328180779377851
26241,31592,27989,0.0400815588819173,0.00047327113624095
18907,24674,20885,0.0400828232892042,0.00043992438594333346
68282,71681,75141,0.04008283975152854,0.000332426402575445
8796,8832,17702,0.04008373143703973,0.0005018094859721731
25606,33579,27366,0.040084614060293046,0.00042796334739170764
78401,87261,82729,0.04008576612623222,0.00047480841763707093
97165,104060,105199,0.040086429800703184,0.0003490485801786702
24305,26634,32759,0.04008804992501581,0.00044108048139264916
18907,25281,27989,0.04008950908706152,0.0004718287566526575
77952,81065,85792,0.0400910676440588,0.0004902426963527198
33856,43023,38170,0.04009167533900515,0.00048412373759087655
17378,21444,21421,0.0400932535604232,0.0004904028083212088
82545,89642,89341,0.04009803523913054,0.000379317026961572
22449,24436,26451,0.04010279010086425,0.0004991862424392752
81266,88635,84143,0.040104956669426234,0.0003180136902137137
4436,9884,7607,0.04010505552029128,0.0004269557134811632
23685,26634,31592,0.04010565941924979,0.0003484021787449789
43783,50099,50191,0.04010802749874085,0.0004748471483131111
18543,23875,28103,0.040111212053834354,0.0004736809706326255
7607,14576,8886,0.04011199671717761,0.00039415578240933804
87808,93194,95853,0.04011330454877329,0.00035579217237072133
37819,46651,38170,0.04011332185065692,0.00042974530472878326
67464,73807,76600,0.040114499389455535,0.0003942424560161436
76600,84143,78820,0.040115365417416476,0.0004710243614847835
25930,29651,36188,0.04011951234740508,0.000528065730813787
65378,71053,74666,0.04012316985130471,0.0005628186497492712
92420,95853,102098,0.04012417815865388,0.0003916975607929065
66657,75141,68933,0.0401257238084847,0.00033637542556099414
21444,29651,21594,0.040127392845117044,0.00045496957950750985
82514,87073,86263,0.040129759555751134,0.0004524371376940963
91117,94141,100345,0.040133298564795736,0.00042613266948739593
71053,71795,77233,0.0401367736881169,0.00035166766335759027
26241,30277,29651,0.04013763879713451,0.0005701010752509916
20894,26207,29655,0.040138576689128735,0.0004080878342622413
3179,10064,4436,0.04014069609003118,0.0004186795102211593
94376,95853,104060,0.040140725279180056,0.0004529384078050216
17378,21444,18724,0.040141327141812747,0.00035578596120810336
76600,80763,79593,0.04014199910633277,0.0004742528676432264
